id,log_price,property_type,room_type,amenities,accommodates,bathrooms,bed_type,cancellation_policy,cleaning_fee,city,first_review,host_has_profile_pic,host_identity_verified,host_response_rate,host_since,instant_bookable,last_review,latitude,longitude,name,neighbourhood,number_of_reviews,review_scores_rating,zipcode,bedrooms,beds
1027463,5.164785974,Apartment,Entire home/apt,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air conditioning"",Kitchen,""Pets allowed"",""Indoor fireplace"",""Buzzer/wireless intercom"",Heating,""Family/kid friendly"",""Suitable for events"",Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",""First aid kit"",""Fire extinguisher"",Essentials,Shampoo,""24-hour check-in"",Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""Self Check-In"",Lockbox}",4,1,Real Bed,moderate,TRUE,NYC,22-09-15,t,t,88%,18-03-13,f,07-05-17,40.76376663,-73.98786398,New Midtown West Luxury 1BD Apt,Hell's Kitchen,28,96,10019,1,1
1028190,6.109247583,House,Entire home/apt,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air conditioning"",Kitchen,""Free parking on premises"",Breakfast,""Indoor fireplace"",Heating,""Family/kid friendly"",Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",""Fire extinguisher"",Essentials,Shampoo,Hangers,""Hair dryer"",Iron,""Laptop friendly workspace""}",10,2,Real Bed,strict,TRUE,LA,04-04-16,t,t,70%,25-10-15,f,25-02-17,34.05340879,-118.521708,PALISADES OCEAN VIEW HOME BY BEACH,Pacific Palisades,3,80,90272,5,6
1034005,4.553876892,Apartment,Private room,"{Internet,""Wireless Internet"",Kitchen,""Pets live on this property"",Dog(s),Heating,""Family/kid friendly"",Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",Essentials,Shampoo,Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""Self Check-In"",Lockbox}",2,1,Real Bed,strict,TRUE,SF,28-08-16,t,t,50%,28-11-11,f,18-09-17,37.76539394,-122.4183993,"Sunny, Airy + Creative Bedroom in the Mission!",Mission District,7,93,94103,1,1
1039096,4.262679877,Apartment,Private room,"{TV,Internet,""Wireless Internet"",""Air conditioning"",""Wheelchair accessible"",Kitchen,""Free parking on premises"",Gym,Elevator,Heating,""Family/kid friendly"",Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",""First aid kit"",Essentials,Shampoo,""Lock on bedroom door"",Hangers,""Laptop friendly workspace"",""Private living room""}",1,1,Real Bed,flexible,FALSE,Boston,29-03-17,t,t,,25-03-17,f,02-06-17,42.34342533,-71.0552952,Downtown View in South Boston,South Boston,39,94,2127,1,1
1045897,4.317488114,Apartment,Shared room,"{TV,""Wireless Internet"",""Air conditioning"",Kitchen,Gym,Elevator,""Indoor fireplace"",Heating,Washer,Dryer,Essentials,Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""Bed linens"",""Extra pillows and blankets"",Microwave,Refrigerator,Dishwasher,""Dishes and silverware"",""Cooking basics"",Oven,Stove,""Hot water kettle""}",2,1,Real Bed,moderate,TRUE,NYC,,t,t,67%,31-01-13,f,,40.67768432,-73.99138236,Lovely Space in Brooklyn's Trendiest Neighbourhood,Gowanus,0,,11231,1,1
1046093,5.298317367,Apartment,Entire home/apt,"{Internet,""Wireless Internet"",""Air conditioning"",Kitchen,""Buzzer/wireless intercom"",Heating,""Smoke detector"",""Carbon monoxide detector"",""Fire extinguisher"",Essentials,""Laptop friendly workspace"",""translation missing: en.hosting_amenity_49"",""translation missing: en.hosting_amenity_50""}",2,1,Real Bed,strict,TRUE,NYC,30-05-16,t,f,,16-06-15,f,03-10-16,40.7649731,-73.98848383,Bright and Spacious Two Room Studio in Midtown!!!,Hell's Kitchen,6,100,10019,0,1
1056280,4.248495242,Apartment,Private room,"{TV,Internet,""Wireless Internet"",Kitchen,Heating,""Smoke detector"",""Carbon monoxide detector"",""First aid kit"",Shampoo,Hangers,""Hair dryer"",""translation missing: en.hosting_amenity_49"",""translation missing: en.hosting_amenity_50""}",2,1,Real Bed,strict,FALSE,NYC,04-12-16,t,f,100%,08-07-11,f,27-09-17,40.70809074,-73.95189731,Cozy room in South Williamsburg BK,Williamsburg,46,98,11211,1,1
1056644,4.094344562,Townhouse,Private room,"{TV,""Wireless Internet"",""Air conditioning"",Kitchen,Heating,""Smoke detector"",""Carbon monoxide detector"",""First aid kit"",Essentials,Shampoo,""Lock on bedroom door"",""Hair dryer"",Iron,""Laptop friendly workspace"",""Private living room"",""Private entrance""}",1,2,Real Bed,flexible,TRUE,NYC,04-09-17,t,f,85%,04-09-17,f,24-09-17,40.69980307,-73.9261258,Cozy Bushwick Bedroom,Bushwick,3,90,11221,1,1
1059271,5.293304825,Apartment,Entire home/apt,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air conditioning"",Kitchen,Heating,""Family/kid friendly"",""Suitable for events"",""Smoke detector"",""Carbon monoxide detector"",""First aid kit"",Essentials,Shampoo,Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""translation missing: en.hosting_amenity_50"",""Self Check-In"",Lockbox,Bathtub,""Hot water"",""Bed linens"",""Extra pillows and blankets"",""Ethernet connection"",Microwave,""Coffee maker"",Refrigerator,""Dishes and silverware"",""Cooking basics"",Oven,Stove,""Single level home"",""Long term stays allowed"",""Wide hallway clearance"",""Step-free access"",""Step-free access"",""Wide entryway""}",6,1,Real Bed,strict,TRUE,NYC,10-04-17,t,f,96%,05-04-17,t,19-09-17,40.78286354,-73.97266112,Gorgeous Central Park 2BR Apartment,Upper West Side,22,89,10024,2,4
1066072,4.605170186,Apartment,Private room,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air conditioning"",Kitchen,""Smoke detector"",""Carbon monoxide detector"",""First aid kit"",""Fire extinguisher"",Essentials,Shampoo}",2,,Real Bed,flexible,FALSE,SF,,t,t,,13-04-15,f,,37.80128472,-122.4105096,Very Comfortable Bed in North Beach,North Beach,0,,94133,1,1
1070056,5.298317367,House,Entire home/apt,"{TV,""Cable TV"",Internet,""Wireless Internet"",Kitchen,""Free parking on premises"",Heating,""Family/kid friendly"",Washer,Dryer,""First aid kit"",""Fire extinguisher"",Essentials,Shampoo,""translation missing: en.hosting_amenity_50""}",4,1,Real Bed,moderate,TRUE,LA,05-09-13,t,t,100%,30-03-13,f,03-04-17,33.99572975,-118.4773957,Beach House 1 block from the Sand!,Venice,27,93,,2,2
1074406,5.736572297,Apartment,Entire home/apt,"{TV,""Wireless Internet"",""Air conditioning"",Kitchen,Heating,""Family/kid friendly"",""Smoke detector"",""Carbon monoxide detector"",""First aid kit"",Essentials,Shampoo,""Lock on bedroom door"",Hangers,""Laptop friendly workspace"",Bathtub,""Game console"",Refrigerator,""Dishes and silverware"",""Cooking basics"",Oven,Stove}",2,1,Real Bed,strict,FALSE,NYC,,t,t,100%,03-12-15,t,,40.73569032,-74.00506836,Live like a local in the beautiful West Village,West Village,0,,10014,1,1
1080559,4.234106505,Apartment,Private room,"{""Wireless Internet"",""Air conditioning"",Gym,""Elevator in building"",Heating,Washer,Dryer,""Smoke detector"",Essentials,Shampoo,""Lock on bedroom door"",Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""translation missing: en.hosting_amenity_49"",""translation missing: en.hosting_amenity_50""}",1,1,Real Bed,flexible,TRUE,LA,26-03-17,t,t,100%,19-01-16,f,08-04-17,34.10001851,-118.3441966,Hollywood Perfect Private Room,,1,100,90028,1,1
1089240,3.871201011,House,Private room,"{""Wireless Internet"",""Air conditioning"",Kitchen,""Free parking on premises"",Heating,""Smoke detector"",""Carbon monoxide detector"",""First aid kit"",Essentials,Shampoo,""Lock on bedroom door"",Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""Private entrance"",""Room-darkening shades"",""Hot water"",""Bed linens"",Microwave,Refrigerator,Oven,Stove,""Luggage dropoff allowed"",""Long term stays allowed"",""Wide hallway clearance""}",3,1,Real Bed,strict,TRUE,NYC,29-07-17,t,f,100%,14-03-17,t,27-09-17,40.75785909,-73.81229989,SPOTLESS  bedroom FREE PARKING separate entrance,Flushing,18,100,11355,1,2
1090649,4.248495242,Apartment,Private room,"{TV,""Wireless Internet"",""Air conditioning"",Kitchen,""Pets allowed"",""Pets live on this property"",Dog(s),Heating,""Family/kid friendly"",Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",""First aid kit"",""Fire extinguisher"",Essentials,Shampoo,""Lock on bedroom door"",Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""translation missing: en.hosting_amenity_50"",""Room-darkening shades""}",2,2,Pull-out Sofa,moderate,TRUE,LA,26-11-16,t,f,,08-11-16,t,26-11-16,34.03987914,-118.4605603,Hotel like experience,West Los Angeles,1,100,90025,1,1
1093088,5.703782475,Apartment,Entire home/apt,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air conditioning"",Kitchen,""Pets allowed"",""Buzzer/wireless intercom"",Heating,""Family/kid friendly"",Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",""First aid kit"",""Safety card"",""Fire extinguisher"",Essentials,Shampoo}",6,1,Real Bed,strict,TRUE,NYC,29-09-15,t,t,100%,10-01-12,f,17-09-17,40.76268829,-73.9908934,Sunny Spacious 2 BR/TIMES SQUARE,Hell's Kitchen,118,96,10036,2,3
1093977,3.17805383,Apartment,Shared room,"{Internet,""Wireless Internet"",""Air conditioning"",Kitchen,""Hot tub"",Heating,Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",""Laptop friendly workspace""}",1,1,Real Bed,strict,FALSE,LA,25-05-16,t,f,,24-12-15,f,25-05-16,34.03297793,-118.2880236,Flexible Room near USC,West Adams,1,100,90007,1,1
1100421,4.787491743,Apartment,Private room,"{Internet,""Wireless Internet"",""Air conditioning"",Kitchen,""Pets live on this property"",Cat(s),""Hot tub"",Heating,""Family/kid friendly"",""Smoke detector"",""Carbon monoxide detector"",""First aid kit"",Essentials,Shampoo,""Lock on bedroom door"",Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""translation missing: en.hosting_amenity_50""}",1,1,Real Bed,strict,TRUE,NYC,11-10-16,t,t,,04-10-16,f,31-12-16,40.65990131,-73.99454084,Park slope private room,Greenwood Heights,5,95,11232,1,1
1100753,3.583518938,House,Private room,"{""Wireless Internet"",""Air conditioning"",Kitchen,""Free parking on premises"",""Hot tub"",Heating,Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",""First aid kit"",""Safety card"",""Fire extinguisher"",Essentials,Shampoo,Hangers,""Hair dryer"",Iron,""Laptop friendly workspace""}",2,3.5,Real Bed,strict,TRUE,Boston,01-09-17,t,t,99%,03-04-15,t,22-09-17,42.28276971,-71.06671409,"H2, 2 min walk to T/Metro, 17 min to Downtown",Dorchester,7,86,2124,1,1
1107976,4.553876892,Apartment,Private room,"{TV,""Wireless Internet"",Kitchen,Heating,""Smoke detector"",""Hair dryer"",Iron,""translation missing: en.hosting_amenity_49"",""translation missing: en.hosting_amenity_50""}",2,1,Real Bed,flexible,TRUE,LA,,t,f,100%,24-02-17,t,,34.05438007,-118.2770545,Beautiful studio apartment,,0,,90057,1,1
1113230,3.218875825,Apartment,Shared room,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air conditioning"",""Wheelchair accessible"",Kitchen,""Free parking on premises"",Elevator,Heating,Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",""First aid kit"",""Fire extinguisher"",Essentials,Shampoo,""Hair dryer"",Iron,""Laptop friendly workspace"",""translation missing: en.hosting_amenity_49"",""translation missing: en.hosting_amenity_50""}",3,1,Real Bed,strict,TRUE,NYC,20-03-17,t,t,100%,23-03-15,t,12-09-17,40.82431727,-73.93849712,Living Room Space In NYC,Harlem,7,100,10039,1,2
1117836,5.298317367,House,Entire home/apt,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air conditioning"",""Wheelchair accessible"",Kitchen,""Free parking on premises"",""Pets allowed"",""Indoor fireplace"",Heating,""Family/kid friendly"",Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",""First aid kit"",""Fire extinguisher"",Essentials,Shampoo,""24-hour check-in"",Hangers,""Hair dryer"",Iron,""Laptop friendly workspace""}",8,2,Real Bed,strict,TRUE,LA,22-11-12,t,t,100%,07-10-12,t,16-04-17,34.01122454,-118.4222217,Villa Victoria 3BD/2BA LA Home,Mar Vista,148,93,90066,3,3
1120704,4.779123493,Apartment,Private room,"{""Wireless Internet"",""Air conditioning"",Kitchen,""Pets allowed"",Heating,""Family/kid friendly"",Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",Essentials,Shampoo,""Lock on bedroom door"",Hangers,""Hot water"",""Bed linens"",""Coffee maker"",Refrigerator,""Cooking basics"",Stove,""Wide hallway clearance""}",4,1,Real Bed,moderate,TRUE,NYC,,t,f,100%,24-07-17,t,,40.66210838,-73.9210572,Chic Brooklyn Apt. w/2Bedrooms!,East Flatbush,0,,11212,2,2
1122040,5.010635294,Apartment,Private room,"{TV,""Cable TV"",""Wireless Internet"",""Air conditioning"",Pool,Kitchen,""Elevator in building"",""Hot tub"",""Indoor fireplace"",Heating,Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",""Fire extinguisher"",""translation missing: en.hosting_amenity_49"",""translation missing: en.hosting_amenity_50""}",2,1,Real Bed,strict,TRUE,LA,02-09-16,t,t,100%,23-12-14,f,02-09-16,34.06921552,-118.4526352,Private Loft by UCLA,Westwood,1,100,90024,1,2
1130680,5.105945474,Apartment,Entire home/apt,"{Internet,""Wireless Internet"",""Air conditioning"",Kitchen,Breakfast,""Elevator in building"",Heating,""Family/kid friendly"",Dryer,""Smoke detector"",""Carbon monoxide detector"",""First aid kit"",""Safety card"",""Fire extinguisher"",Essentials,Shampoo,""Lock on bedroom door"",""24-hour check-in"",Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""Self Check-In"",Keypad}",6,1,Real Bed,moderate,TRUE,LA,22-01-17,t,t,99%,04-04-15,t,13-04-17,34.10166535,-118.3316145,Clean & Bright 2 bedroom on Hollywood Blvd,Hollywood,14,93,90028,2,2
1132876,3.951243719,House,Private room,"{TV,Internet,""Wireless Internet"",""Air conditioning"",Kitchen,""Free parking on premises"",""Smoking allowed"",Heating,""Family/kid friendly"",Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",""First aid kit"",""Safety card"",""Fire extinguisher"",Essentials,""Lock on bedroom door"",""24-hour check-in"",Hangers,""Hair dryer"",Iron,""Laptop friendly workspace""}",4,3,Real Bed,strict,FALSE,Chicago,04-09-16,t,f,100%,03-02-14,t,01-05-17,41.78315782,-87.60597765,5min walk to UnivOfChicago. 1BDR/Private Full Bath,Woodlawn,15,99,60637,1,2
1140826,5.857933154,Apartment,Entire home/apt,"{TV,Internet,""Wireless Internet"",""Air conditioning"",""Wheelchair accessible"",Kitchen,Elevator,Heating,""Family/kid friendly"",""Smoke detector"",""Carbon monoxide detector"",""First aid kit"",""Safety card"",""Fire extinguisher"",Shampoo,""24-hour check-in"",Hangers,""Hair dryer"",Iron}",3,1,Real Bed,flexible,FALSE,SF,,t,f,,29-01-16,f,,37.80603882,-122.4196763,Suites at Fisherman's Wharf,Fisherman's Wharf,0,,94109,1,2
1141045,5.799092654,Apartment,Entire home/apt,"{Internet,""Wireless Internet"",Pool,Kitchen,Gym,""Elevator in building"",""Hot tub"",Heating,""Family/kid friendly"",Essentials,Shampoo,Hangers,""Hair dryer"",Iron,""Laptop friendly workspace""}",16,2,Real Bed,strict,FALSE,LA,11-04-16,t,t,99%,06-07-15,f,15-04-17,33.97678703,-118.4570823,Full 2 bedroom apt Marina del Rey!!,Marina Del Rey,3,67,90292,2,3
1143572,5.521460918,Apartment,Entire home/apt,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air conditioning"",Kitchen,""Buzzer/wireless intercom"",Heating,""Smoke detector"",""Carbon monoxide detector"",""First aid kit"",""Fire extinguisher"",Essentials,Shampoo}",2,1,Real Bed,flexible,FALSE,NYC,,t,t,100%,07-06-12,f,,40.73039373,-74.00223244,Your own West Village flat!,West Village,0,,10014,1,1
1148452,5.342334252,Apartment,Entire home/apt,"{TV,""Cable TV"",""Wireless Internet"",Kitchen,Heating,""Family/kid friendly"",Washer,Dryer,Essentials,Shampoo,Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""Hot water"",""Bed linens"",""Extra pillows and blankets""}",4,1,Real Bed,strict,TRUE,Boston,13-09-17,t,t,100%,28-10-15,t,04-10-17,42.35425633,-71.07691506,"Back Bay Gem IV Location, Views, restaurants",Back Bay,9,98,2116,1,2
1160233,5.170483995,Apartment,Entire home/apt,"{TV,Internet,""Wireless Internet"",""Air conditioning"",""Wheelchair accessible"",Kitchen,Elevator,""Buzzer/wireless intercom"",Heating,""Family/kid friendly"",""Smoke detector"",""Carbon monoxide detector"",Essentials,""Lock on bedroom door"",""Hair dryer"",Iron,""Laptop friendly workspace"",Bathtub,""Babysitter recommendations"",""Hot water"",""Bed linens"",""Extra pillows and blankets"",""Ethernet connection""}",4,1,Real Bed,strict,TRUE,NYC,02-07-17,t,f,100%,15-06-17,f,18-09-17,40.81865677,-73.94110658,BRIGHT 2 QUEEN BED CORNER CENTRAL HARLEM NICE!,Harlem,9,98,10030,2,2
1162899,5.010635294,Guesthouse,Entire home/apt,"{TV,""Wireless Internet"",Kitchen,Heating,""Smoke detector"",Essentials,Shampoo,Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""translation missing: en.hosting_amenity_49"",""Self Check-In"",Lockbox}",2,1,Real Bed,flexible,TRUE,LA,10-01-17,t,t,100%,19-06-14,f,25-04-17,34.10285254,-118.3724925,Magical Laurel Canyon Views,Laurel Canyon,9,98,90046,1,1
1163484,5.700443573,Apartment,Entire home/apt,"{TV,""Wireless Internet"",""Air conditioning"",Kitchen,Elevator,""Buzzer/wireless intercom"",Heating,""Family/kid friendly"",""Smoke detector"",Essentials,Shampoo,Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""translation missing: en.hosting_amenity_50"",Bathtub,""Hot water"",""Bed linens"",""Extra pillows and blankets"",""Ethernet connection""}",6,1,Real Bed,strict,TRUE,NYC,02-10-16,t,t,75%,12-01-15,f,05-09-17,40.72141046,-73.98160477,Modern & Chic 2 Bedroom/1 bath in East Village,Alphabet City,12,88,10009,2,3
1163969,4.158883083,Apartment,Private room,"{""Wireless Internet"",Kitchen,Elevator,Heating,Washer,Dryer,Hangers,""translation missing: en.hosting_amenity_49"",""translation missing: en.hosting_amenity_50""}",2,,Real Bed,flexible,TRUE,NYC,,t,f,0%,30-03-16,f,,40.61665177,-73.95769646,BIG PRIVATE ROOM WITH 2 SINGLE BED,Midwood,0,,11230,1,2
1175278,4.382026635,Apartment,Entire home/apt,"{""Wireless Internet"",Kitchen,Heating,""Family/kid friendly"",""Smoke detector"",""Carbon monoxide detector"",""Fire extinguisher"",Essentials,Shampoo,""Lock on bedroom door"",Hangers,Iron,""translation missing: en.hosting_amenity_50"",""Private entrance""}",2,1,Real Bed,flexible,TRUE,LA,16-03-17,t,f,100%,01-03-17,f,15-04-17,34.10420715,-118.3275155,Capital Records View from a 1920's Studio,Hollywood,5,100,90028,0,1
1183206,4.59511985,Apartment,Entire home/apt,"{TV,Internet,""Wireless Internet"",""Air conditioning"",Kitchen,Gym,Heating,""Family/kid friendly"",Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",""First aid kit"",""Safety card"",""Fire extinguisher"",Essentials,Shampoo,""Lock on bedroom door"",""24-hour check-in"",Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""Self Check-In"",Keypad}",6,1,Real Bed,strict,TRUE,DC,12-09-16,t,t,100%,22-04-16,t,30-04-17,38.93659545,-77.0349362,"BRIGHT, MODERN, DESIGNER DC APARTMENT (with gym!)",Columbia Heights,36,91,20010,1,3
1183521,4.828313737,Apartment,Entire home/apt,"{TV,""Wireless Internet"",""Air conditioning"",Kitchen,""Pets allowed"",""Family/kid friendly"",Essentials,""translation missing: en.hosting_amenity_50""}",3,1,Real Bed,flexible,FALSE,NYC,,t,f,,17-04-14,t,,40.70850534,-73.94197155,Oasis Carriage House Apartment in Williamsburg,Williamsburg,0,,11206,1,1
1187109,5.298317367,Apartment,Entire home/apt,"{TV,""Wireless Internet"",Kitchen,Breakfast,Heating,""Family/kid friendly"",Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",Essentials,Shampoo,Hangers,Iron,""Laptop friendly workspace"",""translation missing: en.hosting_amenity_50""}",3,1,Real Bed,strict,TRUE,SF,17-11-16,t,t,,12-10-11,f,07-01-17,37.75866765,-122.42388,Spacious Mission 1-BR,Mission District,2,100,94110,1,2
